"","coc_num","coc_name","CoC Category","Count Types","fips_state","state_full","state_abv","Overall Homeless","Overall Homeless - Under 18","Overall Homeless - Age 18 to 24","Overall Homeless - Age 25 to 34","Overall Homeless - Age 35 to 44","Overall Homeless - Age 45 to 54","Overall Homeless - Age 55 to 64","Overall Homeless - Over 64","Overall Homeless - Woman","Overall Homeless - Man","Overall Homeless - Transgender","Overall Homeless - Non Binary","Overall Homeless - More Than One Gender","Overall Homeless - Gender Questioning","Overall Homeless - Culturally Specific Identity","Overall Homeless - Different Identity","Overall Homeless - Non-Hispanic/Latina/e/o","Overall Homeless - Hispanic/Latina/e/o","Overall Homeless - American Indian, Alaska Native, or Indigenous","Overall Homeless - Asian or Asian American","Overall Homeless - Black, African American, or African","Overall Homeless - Middle Eastern or North African","Overall Homeless - White","Overall Homeless - Native Hawaiian or Other Pacific Islander","Overall Homeless - Multi-Racial","Overall Homeless Veterans","Overall Chronically Homeless","Overall Homeless People in Families","Overall Homeless Individuals","Overall Homeless Unaccompanied Youth (Under 25)","Overall Homeless Parenting Youth (Under 25)","Sheltered Total Homeless","Sheltered ES Homeless","Sheltered TH Homeless","Sheltered SH Homeless","Unsheltered Homeless","Total Year-Round Beds (ES, TH, SH)","Total Year-Round Beds (ES)","Total Year-Round Beds (TH)","Total Year-Round Beds (SH)","Total Year-Round Beds (OPH)","Total Year-Round Beds (PSH)","Total Year-Round Beds (RRH)","total_population","AWATER","ALAND","disadvantaged_county","persistent_poverty_county","percent_rural","percent_urban","percent_poc","acs_popest","pct_amer_indian_ak_native","pct_asian","pct_black","pct_multi_racial","pct_native_hi_other_pi","pct_other_race","pct_white","pct_male","pct_female","pct_hispanic_latinx","pct_non_hispanic_latinx","est_amer_indian_ak_native","est_asian","est_black","est_multi_racial","est_native_hi_other_pi","est_other_race","est_white","est_male","est_female","est_hispanic_latinx","est_non_hispanic_latinx","poverty_rate","pop_density","med_hh_income","employment_access_index","housing_cost_burden","overcrowded_housing","vacancy_rate","incomplete_plumbing","incomplete_kitchen","housing_units","permits","ind_hud_202","ind_hud_hcv","ind_hud_pbs8","ind_hud_ph","ind_hud_housing","ind_hud_all","capacity_housing","capacity_environment","capacity_transport","cnw_500","contaminated_sites","stations_elevated","stations_subway","airports_primary","docks","transport_trade_jobs","rail_transit_km","highway_miles","pct_under_18","pct_18_to_24","pct_25_to_34","pct_35_to_44","pct_45_to_54","pct_55_to_64","pct_over_64","est_under_18","est_18_to_24","est_25_to_34","est_35_to_44","est_45_to_54","est_55_to_64","est_over_64","median_age","fnd_per_impov","fnd_per_person","fnd_per_hmls","homeless_rate","coc","cdbg_entitlement","elderly","hcv","home","hud_disability","hud_esg","hud_hopwa","public_hsg","public_hsg_cap","s8_project","funding_tot"
"1","AK-500","Anchorage CoC","Other Largely Urban CoC","Sheltered and Unsheltered Count","02","Alaska","AK",1709,241,169,305,407,254,241,92,649,1047,6,1,2,1,0,3,1612,97,690,28,169,0,463,125,207,70,384,388,1321,141,8,1363,1107,256,0,346,921,617,304,0,288,723,268,292090,621079537,4420814008,0,0,0.935919918,0.957307715,0.432616659,289069,0.0727784715759905,0.0981461173629825,0.0528593519194379,0.130795761565578,0.0311344350310825,0.0311102193593917,0.583175643185537,0.510673922143156,0.489326077856844,0.093240714154752,0.906759285845248,21038,28371,15280,37809,9000,8993,168578,147620,141449,26953,262116,0.08848853,6.60715423610737e-05,84813,22028,0.456706282,0.004907918,0.09571995,0.011784298,0.008360596,0.404988189,0.00266685,0.000612825,0.008428909,0.001595399,0.001660447,0.010089356,0.01229758,0.001547468,0.002225342,0.001982266,0,0.000109555,0,0,3.4236e-06,8.05049324946605e-09,NA,0,0.11013662376,0.237500389180438,0.0965859362297583,0.166776790316499,0.142249774275346,0.116079551940886,0.11649121835963,0.124316339697442,68654,27920,48210,41120,33555,33674,0.124316339697442,34.9,2124.1362003652,187.961689890102,32125.0614394383,0.00585093635523298,7236937,3767125,2175033,1.1e+08,1552291,596528,330308,924965,20591074,7004695,10722774,54901730
"2","AK-501","Alaska Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","02","Alaska","AK",977,202,59,190,217,136,127,46,445,523,3,4,2,0,0,0,920,57,517,11,31,6,304,4,101,36,267,279,698,56,2,844,635,209,0,133,1118,821,297,0,86,409,115,444900,244756652020,1474522847639,0.482758620689655,0.103448275862069,28.97265468,5.004620682,0.383564846149458,444902,0.180237445549806,0.0420946635438816,0.0168441589383729,0.116868433947251,0.00534724501126091,0.0160732026378843,0.622534850371543,0.534272716238632,0.465727283761368,0.0573609469051611,0.942639053094839,80188,18728,7494,51995,2379,7151,276967,237699,207203,25520,419382,0.112875520219506,3.01724724518424e-07,73053.0648505282,1886.15972802877,0.431824593173221,0.0104758953339075,0.25927018083361,0.15366275228944,0.126916557851767,0.449712294983844,NA,0.000146100346826253,0.00450663075255114,0.00160260737344797,0.00163857061168802,0.00614520136423915,0.00789390908451337,0.00285457387457856,0.00439874115961115,0.00336255335128343,0.02460984788,0.000512474793021353,0,0,0.00012587099235581,7.92624122794618e-10,NA,0,0.33509706164956,0.246804914340686,0.089210657627972,0.148405716315054,0.135753491780212,0.11398690048595,0.126753757007161,0.139084562442965,109804,39690,66026,60397,50713,56393,0.139084562442965,36.3715050573162,234.728645790705,26.4951180040459,12065.1770726714,0.00219599910092156,668896,0,1488421,1708344,0,2837540,0,0,0,0,6792821,11787678
"3","AL-500","Birmingham/Jefferson, St. Clair, Shelby Counties CoC","Largely Suburban CoC","Sheltered and Unsheltered Count","01","Alabama","AL",911,89,50,151,174,192,170,85,309,585,13,1,3,0,0,0,886,25,3,1,569,0,308,3,19,80,228,126,785,48,6,516,436,70,10,395,563,473,80,10,0,1376,164,1278404,327352206,12950322388,0.571428571428571,0,6.209462647,3.288897517,0.364063316250023,1306121,0.00313600347900386,0.0146517818793205,0.280503873683985,0.0412419676278078,0.000761797720119346,0.0275778430941697,0.632126732515594,0.481640674945124,0.518359325054876,0.0590986593125752,0.940901340687425,4096,19137,366372,53867,995,36020,825634,629081,677040,77190,1228931,0.141372952927805,9.87159980808348e-05,57401.72127121,13174.8337309645,0.455778349099451,0.000396304058283744,0.146738785910054,0.0325193279940426,0.0417324480802407,0.456412057723049,0.00252050959340631,0.000491237635267099,0.00746477632954997,0.00396666438980713,0.00735057175606694,0.0148153480856169,0.0192732501106911,0.00133995201452123,0.00356303663393575,0.00218866644823702,0.005101935,0.000147840551934991,0,0,7.82226509851346e-07,1.2219252954263e-08,0.03856449126287,0,1.882523632245,0.227111423826736,0.0882697697992759,0.132273349865748,0.128298986081688,0.125084888766048,0.128055517061589,0.170906064598915,296635,115291,172765,167574,163376,167256,0.170906064598915,39.119712391388,1620.79311137825,229.136308240587,321546.402854007,0.000712607282204999,18486616,20902921,5662199,164408484,5837417,1249069,1449779,7021825,108462469,62448496,61407982,292928773
"4","AL-501","Mobile City & County/Baldwin County CoC","Other Largely Urban CoC","Sheltered and Unsheltered Count","01","Alabama","AL",675,155,20,96,113,112,127,52,290,383,1,1,0,0,0,0,648,27,10,6,398,0,222,8,19,83,120,234,441,11,4,324,167,157,0,351,445,246,199,0,10,242,120,632266,2206898517,7301789038,0.5,0,1.734211357,1.400172128,0.343749308152376,653107,0.00397637753078745,0.0166511766065897,0.257299339924392,0.0461517025540991,0.000404221666587558,0.0161458995233553,0.659371282194189,0.482443152500279,0.517556847499721,0.0416026776623126,0.958397322337687,2597,10875,168044,30142,264,10545,430640,315087,338020,27171,625936,0.148657757561291,8.65905597531726e-05,53813.2117004552,8585.03945174974,0.509503153313004,0.00134658256772614,0.197510196720557,0.027990080791303,0.0440101523165298,0.476173003564794,0.0048478193150889,0.00100274221683595,0.0100052826060203,0.00463570706755068,0.00447912730649916,0.0144844099125194,0.020122859196906,0.00124156637049122,0.00323597967556693,0.00247364244272031,0.012634142,0.000117039603267296,0,0,1.58161074837173e-06,2.4921847009479e-08,0.0315974609136091,0,0.463276021286,0.226309012152679,0.0812531484121285,0.12759471265811,0.123051812337029,0.120683134616533,0.135175400049303,0.185932779774218,147804,53067,83333,80366,78819,88284,0.185932779774218,40.2298179879987,980.18897688245,145.712695289641,136487.678518519,0.0010675886414895,7128370,8054879,4642542,116334797,3253864,1914568,563344,0,19714253,19441168,27416195,92129183
"5","AL-502","Florence/Northwest Alabama CoC","Largely Rural CoC","Sheltered and Unsheltered Count","01","Alabama","AL",210,50,13,47,42,32,20,6,108,102,0,0,0,0,0,0,192,18,0,2,42,0,165,0,1,6,0,74,136,17,4,156,97,59,0,54,211,125,86,0,0,0,35,265913,366041044,10207020632,0.666666666666667,0,5.902453718,1.3849723993,0.173752317388958,270672,0.00856387066264704,0.00421912868711947,0.08945882839747,0.0472121238990365,0.000192114441094757,0.0288245551811787,0.821529378731454,0.486795826683218,0.513204173316782,0.0519152331973754,0.948084766802625,2318,1142,24214,12779,52,7802,222365,131762,138910,14052,256620,0.15665438554267,2.60519704610312e-05,45809.8846352002,3671.39462530978,0.409337898119088,0.000487276131625877,0.18940770637007,0.0796724042484948,0.075587643642996,0.4883852992875,0.00141903178338968,0.000146664561491917,0.00391481407616401,0.00688195021921832,0.00897285943820723,0.0128876735143712,0.0199162882950815,0.00121092219123924,0.00490761997018574,0.00206458516611448,0.022746732,0.000229398405457424,0,0,3.76061934542501e-06,2.45874138130805e-08,0.0190776683947118,0,1.02254772032,0.210941656322043,0.0935449547792162,0.118058018561211,0.113986670213395,0.125727818171071,0.138902435419992,0.198838446533073,57096,25320,31955,30853,34031,37597,0.198838446533073,41.7993986755067,1299.61235500269,203.589974916608,257796.29047619,0.000789731980008499,813711,690980,451483,11692831,0,673090,0,0,17897466,13987254,19623237,54137221
"6","AL-503","Huntsville/North Alabama CoC","Other Largely Urban CoC","Sheltered and Unsheltered Count","01","Alabama","AL",621,86,45,105,111,119,119,36,211,405,0,0,5,0,0,0,586,35,7,4,257,2,308,2,10,22,71,113,508,59,0,376,364,12,0,245,407,377,30,0,0,153,4,583959,192380403,5036681653,0,0,2.573255775,1.934473387,0.314820047244142,628454,0.00670375238283152,0.020521788388649,0.201050514437015,0.0625216801866167,0.000652394606446932,0.025406791905215,0.683143078093226,0.493942277398187,0.506057722601813,0.0737667355128617,0.926233264487138,4213,12897,126351,39292,410,15967,429324,310420,318034,46359,582095,0.123450090208319,0.000115941216902636,63598.6294380256,10116.5880669705,0.426327437958783,0.00139431215160314,0.0866300383037332,0.0175500153491701,0.0244113085540475,0.432609138325615,0.00523384628553888,0.000352764338777209,0.00388554690282194,0.00244023946238691,0.00439585654174351,0.00828140344456546,0.0110744072457296,0.00102404490630507,0.00342489802919554,0.00200699042837254,0.014827696,7.02103833986633e-05,0,0,1.71244777640211e-06,5.19802971459624e-08,0.0221693647398036,0,0.605155317792,0.221481604063305,0.0891346065105799,0.135397340139453,0.13020523379595,0.125538225550319,0.139022108221127,0.159220881719267,139191,56017,85091,81828,78895,87369,0.159220881719267,39.0109430627835,871.066095911303,107.533188117659,101119.119162641,0.00106343082305436,1534203,3623065,1033200,40686095,1706163,317130,0,0,21599617,17748783,15232812,62794973
"7","AL-504","Montgomery City & County CoC","Other Largely Urban CoC","Sheltered and Unsheltered Count","01","Alabama","AL",340,62,10,41,64,65,46,52,129,209,1,1,0,0,0,0,326,14,2,0,221,0,104,0,7,38,60,94,246,8,0,199,145,54,0,141,228,169,59,0,0,154,24,383725,192460420,8643375119,0.4,0.4,4.79382829,1.757223306,0.529532868367592,395316,0.00156836556071598,0.0219520586062795,0.452526586325876,0.0421865039613879,4.5533193698206e-05,0.0122889030547714,0.469432049297271,0.47852351030568,0.52147648969432,0.0417514089993828,0.958248591000617,620,8678,178891,16677,18,4858,185574,189168,206148,16505,378811,0.168897607976353,4.43952732256743e-05,54082.6541846374,9233.31729233175,0.502759032508695,0.0008777698625534,0.141256201425604,0.0428110934067731,0.0417227708004561,0.450671705398056,0.00242397418833592,0.000377874707316438,0.00992377356130562,0.00227506656923578,0.00361717368644733,0.0135409472477529,0.0161938885243052,0.000964232004292136,0.00370317310889048,0.00196755472599127,0.023848596,0.000174604021048928,0,0,2.60603510970096e-06,5.19587779383418e-09,0.0269672291016066,0,1.04919248355,0.233213429256595,0.0897130396948264,0.137629137196572,0.127002195711785,0.1230989891631,0.128702101609851,0.160641107367271,92193,35465,54407,50206,48663,50878,0.160641107367271,37.9013838035051,1612.02943657589,272.267915825135,307282.370588235,0.000886051208547788,3992053,3334005,1511158,51964335,1956825,257655,293015,8112463,12778905,8847650,63392277,104476006
"8","AL-506","Tuscaloosa City & County CoC","Other Largely Urban CoC","Sheltered-Only Count","01","Alabama","AL",86,13,8,15,15,18,6,11,25,61,0,0,0,0,0,0,85,1,0,0,53,0,15,0,0,7,5,18,68,7,0,69,56,13,0,17,73,65,8,0,0,285,29,208854,78703449,3420980041,0,0,0.933255464,0.689097764,0.389516121,234036,0.00217060623151994,0.0164547334598096,0.319502127877762,0.0388059956587875,0.000192278111059837,0.0141602146678289,0.608714043993232,0.483070980532909,0.516929019467091,0.0538079611683673,0.946192038831633,508,3851,74775,9082,45,3314,142461,113056,120980,12593,221443,0.172146282,6.10509261956843e-05,54283,10544,0.507376396,0.000682612,0.185414145,0.022001984,0.013486846,0.439153667,0.005117657,0.000201097,0.008168386,0.005420054,0.006262748,0.014431134,0.020052285,0.001086884,0.003011673,0.002097159,0.011090279,9.57607e-05,0,0,0,2.54118535997069e-08,0.022537275,0,0.195247370754,0.206886974653472,0.180912338272744,0.137884769864465,0.120618195491292,0.108671315524107,0.10757319386761,0.137453212326309,48419,42340,32270,28229,25433,25176,0.137453212326309,33,1134.29703737572,195.265017667845,474207.906976744,0.000411770902161318,365846,1644018,239026,27008879,1052427,708,0,0,11325670,10216033,15938152,40781880
"9","AL-507","Alabama Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","01","Alabama","AL",1291,280,109,222,220,223,170,67,661,621,4,0,0,4,1,0,1171,120,11,2,651,0,530,0,82,35,284,473,818,12,8,153,34,69,50,1138,166,135,31,0,0,0,7,1540065,1218497142,83624873679,0.86046511627907,0.418604651162791,42.31145415,8.829028304,0.327055026884505,1566547,0.00519550323099147,0.00982351630688387,0.242482351311515,0.042265568795574,0.000497910372302906,0.0183818295908134,0.681353320391919,0.488236229107713,0.511763770892287,0.0496442175051243,0.950355782494876,8139,15389,379860,66211,780,28796,1067372,764845,801702,77770,1488777,0.190889202408428,1.84163506890503e-05,45035.54573281,3257.77947164568,0.464878920144928,0.00253770812271613,0.2015611123907,0.0616222340176057,0.0594898855950288,0.479657676916553,0.00184921451731187,0.000217523216490213,0.00518030082786636,0.00463811591893005,0.00692957768403087,0.0121098785118972,0.0169655176473175,0.00133111264386373,0.00360114673284504,0.00240249597351086,0.160533721,0.000167525395313945,0,0,6.49324646492194e-07,4.92409519471815e-09,0.0216627219704136,0,7.9459591954,0.221291158196977,0.0960392506576566,0.122253593412773,0.118375637628491,0.122449565828539,0.134472824626392,0.185117969649171,346663,150450,191516,185441,191823,210658,0.185117969649171,40.2305804625129,803.482455259668,153.376125033684,182966.07436096,0.00083827630651953,0,2920594,1972879,120767840,0,231073,0,0,82513853,70086292,78484511,236209202
"10","AR-500","Little Rock/Central Arkansas CoC","Other Largely Urban CoC","Sheltered-Only Count","05","Arkansas","AR",1016,160,88,201,200,147,125,95,446,563,3,4,0,0,0,0,986,30,2,3,248,0,242,0,27,75,694,481,535,42,9,552,410,142,0,464,705,469,236,0,0,402,0,595369,300301974,7513163983,0.25,0,3.631276496,1.999397808,0.373363410022131,607582,0.00291483289498372,0.0177523363101606,0.267563884381038,0.0615538314169939,0.000477301829218114,0.0296750068303538,0.620062806337252,0.483098577640549,0.516901422359451,0.0749660128180229,0.925033987181977,1771,10786,162567,37399,290,18030,376739,293522,314060,45548,562034,0.137344216898989,7.92434454175549e-05,56405.0767607988,13786.5639175033,0.434759706438463,0.00133293152611018,0.115929578858585,0.0341265903939372,0.0300941562183973,0.45164595386724,0.00399613722683915,0.000297294677512601,0.00980736298013501,0.00438719543689544,0.00137729743318681,0.0111846604133218,0.0158691505277299,0.00100945762682975,0.00343316500868873,0.00215664587699057,0.024298324,0.000193157780496465,0,0,1.67962774944614e-06,9.98994036402838e-09,NA,6.13722991995555e-10,0.97587672028,0.235627454401217,0.0832513142258987,0.138389550710851,0.133284067006593,0.120263602279199,0.124030994993268,0.165153016382974,143163,50582,84083,80981,73070,75359,0.165153016382974,38.1782076325774,829.166460545245,113.881218202493,66733.6092519685,0.00170650470548517,5387549,4804506,3265484,89120062,2468998,2131037,0,5669747,5961246,6544732,31568048,67801347
"11","AR-501","Fayetteville/Northwest Arkansas CoC","Other Largely Urban CoC","Sheltered and Unsheltered Count","05","Arkansas","AR",412,55,28,64,78,79,80,28,173,237,0,1,0,0,1,0,386,26,13,2,36,0,284,10,41,50,150,81,331,16,5,219,176,43,0,193,237,195,42,0,0,180,68,554163,152950853,8426125325,0.5,0,3.751351364,1.698890982,0.291527943899272,591962,0.0109263770309581,0.0327892668786172,0.022739635314429,0.202987691777513,0.0158236508424527,0.0435923251830354,0.671141052972995,0.502358259482872,0.497641740517128,0.17747929765762,0.82252070234238,6468,19410,13461,120161,9367,25805,397290,297377,294585,105061,486901,0.123221999693583,6.57672392262929e-05,61311.7810391527,9771.23867706794,0.363826910334044,0.00407474623197263,0.0867397408782997,0.025531665561075,0.0381092579351833,0.406799082360419,0.00716651753429948,0.000494439268431851,0.00207881109352663,0.00185144088044312,0.000813839849842014,0.00289265094336865,0.00523853109224362,0.000784967297571292,0.00272482977550107,0.00191279466937526,0,1.26316537406864e-05,0,0,1.80452151569123e-06,0,NA,0,0.813048656798,0.246571570472429,0.109376953250378,0.144740709707718,0.139399150621155,0.116401052770279,0.107370067673263,0.136140495504779,145961,64747,85681,82519,68905,63559,0.136140495504779,35.0038815294417,277.266013840385,34.1652726724808,45954.1990291262,0.000743463565773969,870240,4511169,941274,13439000,1039815,55690,0,0,2591808,1923036,7000098,18933130
"12","AR-503","Arkansas Balance of State CoC","Largely Rural CoC","Sheltered-Only Count","05","Arkansas","AR",820,63,92,142,192,163,129,39,267,547,2,0,0,4,0,0,811,9,3,8,60,0,253,0,14,60,130,115,705,60,2,338,272,66,0,482,668,564,104,0,0,0,200,1306808,1765207344,78671757563,0.91304347826087,0.260869565217391,45.4314562,11.769408703,0.221495430003365,1293562,0.00422090321144251,0.00692661039826464,0.127953665924014,0.0550039348713088,0.00135749194858847,0.0220963510059819,0.782441042640399,0.49320790190188,0.50679209809812,0.0578858995548725,0.942114100445127,5460,8960,165516,71151,1756,28583,1012136,637995,655567,74879,1218683,0.177279195599416,1.6610891131465e-05,44984.8984594523,3634.57516253344,0.455891929433282,0.00230454828749765,0.178508359861078,0.0515378241793163,0.0515713824605451,0.474060458727662,NA,0.000613709071850647,0.00797592304804302,0.00369679403842569,0.00531524132224015,0.0132911643702832,0.0176016674805595,0.00115778286818951,0.00306701512651591,0.00228113075086547,0.176656062,6.65744248067811e-05,0,0,3.06089219135481e-06,7.36457620272624e-09,NA,0,7.4022706608,0.227201324714239,0.0930778733450735,0.120607284382194,0.120281826460579,0.117295498785524,0.132535587780099,0.189000604532291,293899,120402,156013,155592,151729,171443,0.189000604532291,40.2668985038353,590.008365717525,104.596208471329,166691.66097561,0.000627483149781758,159291,4242134,5152693,118057081,0,4546260,0,0,40884253,44009394,37693137,136687162
"13","AR-505","Southeast Arkansas CoC","Largely Rural CoC","Sheltered and Unsheltered Count","05","Arkansas","AR",102,3,8,28,25,16,14,8,50,52,0,0,0,0,0,0,102,0,0,0,26,0,74,0,2,1,0,7,95,0,0,70,55,15,0,32,118,95,23,0,0,12,0,295073,732358066,29186720267,0.933333333333333,0.333333333333333,14.856728875,4.516516261,0.425596377865352,282658,0.00360506336279178,0.00443291893383524,0.360644312207686,0.0386969411798003,0.00147528108173128,0.0112114286522936,0.579934054581862,0.496221582265494,0.503778417734506,0.0425390401120789,0.957460959887921,1019,1253,101939,10938,417,3169,163923,140261,142397,12024,270634,0.195946966728498,1.0109837532298e-05,42781.4441883873,2553.74437512073,0.435701281709055,0.00583928931781374,0.22652924939798,0.0489365776523877,0.0659718449398589,0.502448546723807,0.000708097973464194,0.000850637069589559,0.00743205904851681,0.006374693607043,0.00493098314645528,0.0123630421949721,0.0195883728716047,0.00145048843520756,0.00280947413937907,0.0027450832014349,0.086622044,0.000311787246564071,0,0,3.38898595059528e-06,1.22891035637204e-08,NA,0,2.14577770376,0.220786250521832,0.09339555222212,0.120856299839382,0.118500095521797,0.120350388101522,0.135506513171394,0.190604900621953,62407,26399,34161,33495,34018,38302,0.190604900621953,40.4686555530326,655.406843568343,128.424982970316,371517.107843137,0.00034567717141182,455960,1315613,1345460,24853266,510971,396328,0,0,8801598,7888055,17180760,37894745
"14","AR-508","Fort Smith CoC","Largely Rural CoC","Sheltered and Unsheltered Count","05","Arkansas","AR",433,47,9,78,108,78,89,24,178,251,3,1,0,0,0,0,405,28,19,16,56,0,286,6,24,40,120,64,369,7,0,270,201,69,0,163,308,256,52,0,8,0,40,260460,171156490,10862975929,0.833333333333333,0,5.847368132,1.597079702,0.222287491502346,256887,0.00846675775730185,0.02686005909213,0.0336490363467205,0.0929435899831443,0.000817480059325696,0.0633897394574268,0.773873337303951,0.493613923631791,0.506386076368209,0.110246917905538,0.889753082094462,2175,6900,8644,23876,210,16284,198798,126803,130084,28321,228566,0.177874236923639,2.39768551180042e-05,46255.9994778469,6371.18771404438,0.439394450788286,0.00274327843921989,0.121809251977277,0.0474819589459879,0.0450016603154342,0.451831375255636,0.0020095381637142,0,0.00794747774484758,0.00341703151690087,0.00231513468721493,0.0102626124320625,0.0136796439489634,0.00101359140496429,0.00308300697252553,0.00203486119030177,0.024630804,0.000130538159163019,0,0,3.83935933463872e-06,5.84259124150069e-09,NA,0,1.04373083786,0.235313581457995,0.0812146975129142,0.125237945088697,0.121668282162974,0.121648818352038,0.134487148045639,0.180429527379743,60449,20863,32172,31255,31250,34548,0.180429527379743,39.7133195116333,462.547643163701,82.275309068571,49490.5935334873,0.00166244336942333,50000,1661982,0,21290451,941280,0,0,0,3841013,3670343,11264809,21429427
"15","AZ-500","Arizona Balance of State CoC","Largely Rural CoC","Sheltered and Unsheltered Count","04","Arizona","AZ",3160,386,160,482,603,596,599,334,1186,1947,11,10,0,2,3,1,2470,690,425,12,181,5,2117,22,148,373,907,687,2473,107,11,1226,962,244,20,1934,1644,1327,295,22,125,1728,611,1722809,786754409,246734164025,0.692307692307692,0.153846153846154,12.916286035,6.725351662,0.451372728830874,1726241,0.102675118943415,0.0126181686102925,0.0232760083904855,0.154769235581822,0.00204722283852602,0.0670207694058941,0.637593476229565,0.507532262297095,0.492467737702905,0.282985979362094,0.717014020637906,177242,21782,40180,267169,3534,115694,1100640,876123,850118,488502,1237739,0.166784352546974,6.98245014754195e-06,52317.448151246,3837.4082913428,0.444500280023958,0.00613089120995877,0.21661065785583,0.0389506788049511,0.0353072115191643,0.471020873457478,0.00435141714292995,0.000138146506017208,0.00232295053717679,0.000874153647131516,0.00048351273380218,0.00280646327097897,0.00381876342412769,0.000987341001670528,0.00228812371214685,0.00167342992815745,0,0.000290804108484342,0,0,1.74134240602992e-06,0,0.0109524618833237,0,0.759924445279,0.208844535612351,0.0863129771567238,0.120749651989496,0.112458225705449,0.104521906269171,0.129729278820281,0.237383424446529,360516,148997,208443,194130,180430,223944,0.237383424446529,42.9841481557155,135.977617361417,22.6789388725041,12364.3924050633,0.00183421377529372,0,8908809,1230648,79095973,2010983,0,154171,643013,6573310,4962837,14587709,39071480
"16","AZ-501","Tucson/Pima County CoC","Major City CoC","Sheltered and Unsheltered Count","04","Arizona","AZ",2142,194,167,433,543,356,317,132,685,1424,8,8,9,1,1,6,1333,809,144,9,248,4,1163,14,125,181,798,321,1821,140,17,861,660,185,16,1281,1051,742,290,19,0,1468,374,1038476,5112015,23798578892,0,0,0.957756481,0.911580331,0.488535123,1049947,0.031037757143932,0.0295795883030286,0.0359913405152832,0.170295262522775,0.0015467447404488,0.099101192726871,0.632448114047661,0.494308760346951,0.505691239653049,0.361492532480211,0.638507467519789,32588,31057,37789,178801,1624,104051,664037,518998,530949,379548,670399,0.159437086,4.36360509050853e-05,55023,16398,0.510438505,0.002961488,0.112888463,0.010864872,0.018154893,0.446072899,0.003285669,0.000617251,0.004577862,0.001099688,0.001614866,0.006192728,0.007909667,0.001245094,0.002675074,0.001794938,0,0.000323551,0,0,9.6295e-07,0,0.016102442,3.0716114408904e-10,0.0764848997236,0.198661456244934,0.115208672437752,0.129453200971097,0.116119194587917,0.107632099525024,0.121415652409122,0.211509723824155,208584,120963,135919,121919,113008,127480,0.211509723824155,39.7,519.270820502236,82.7910264657055,40138.4192343604,0.00206263794252347,20728807,16296071,4399125,1e+08,7664604,590651,1450679,3393984,15865504,7199208,8387861,85976494
"17","AZ-502","Phoenix, Mesa/Maricopa County CoC","Major City CoC","Sheltered and Unsheltered Count","04","Arizona","AZ",9435,1324,690,1874,2024,1561,1383,579,3413,5954,30,13,19,0,5,1,6880,2555,565,58,2707,29,4577,69,296,440,2135,2089,7346,574,21,5359,4174,1151,34,4076,6189,4898,1246,45,1145,6164,1663,4412779,62124304,23833110968,0,0,0.866974996,0.976953414,0.454448546,4491987,0.0193598066957896,0.0438507502359201,0.0576497661279964,0.163577276603873,0.00206501042856981,0.0837146233949475,0.629782766512904,0.497234965283737,0.502765034716263,0.30893232772045,0.69106767227955,86964,196977,258962,734787,9276,376045,2828976,2233573,2258414,1387720,3104267,0.127186641,0.000185153293916388,67799,37785,0.474288515,0.0029478,0.095757356,0.006360002,0.011625932,0.400174131,0.005028472,0.000227748,0.002621251,0.001422006,0.000381846,0.003003097,0.004652851,0.00074035,0.00337973,0.001353795,0,4.48697e-05,0,0,2.26615e-07,0,0.038838564,2.3331351719698e-09,0.1879733534525,0.228335478263851,0.0918974164439924,0.145660483879406,0.132865923254008,0.123774178331326,0.117608755323646,0.159857764503771,1025680,412802,654305,596832,555992,528297,0.159857764503771,37.5,595.777552414668,75.7749456748231,35440.1790143084,0.00213810843461683,75018464,65777807,10865494,3.61e+08,26797655,3672544,4747996,11385347,17469390,10643392,1.08e+08,334378089
"18","CA-500","San Jose/Santa Clara City & County CoC","Major City CoC","Sheltered-Only Count","06","California","CA",10394,868,1074,1432,2035,2362,1705,918,3776,6414,105,65,13,21,0,0,5747,4647,201,162,402,4,1577,42,170,450,4137,1375,9019,772,49,2993,2691,298,4,7401,3337,2938,379,20,1964,5000,1675,1924379,33595850,3343892723,0,0,0.756275338,0.986811165,0.693592582,1903297,0.00765986601145276,0.394942565453526,0.0238139397056791,0.13202563761725,0.00394368298799399,0.105577321878824,0.332036986345274,0.509641952884915,0.490358047115085,0.250949799216833,0.749050200783167,14579,751693,45325,251284,7506,200945,631965,970000,933297,477632,1425665,0.071701641,0.000575490650990002,130890,60144,0.452764679,0.007237366,0.050205114,0.004797457,0.012876441,0.347590573,0.003290326,0.000104449,0.008933791,0.002799864,0,0.008933791,0.011838104,0.00130016,0.002980702,0.002985379,0.000759581,2.59824e-05,2.07859e-06,5.19648e-07,5.19648e-07,0,0.025187346,4.94680829268637e-08,0.455179138007,0.209506451173937,0.0874051711319883,0.159332463614454,0.144623776530936,0.134005360172375,0.121207567710137,0.143919209666174,398753,166358,303257,275262,255052,230694,0.143919209666174,37.9,2063.34303428586,147.945081504215,27391.0340581105,0.0054012229399718,63175580,27843185,6260420,9.65e+08,10874827,1225786,1490412,4776371,38565,17262,1.69e+08,284702408
